miscData,,,,,,,,,
startTime,,,,,,,,,
0,,,,,,,,,
,,,,,,,,,,
calls,,,,,,,,,
index,priority,x,y,arrivalTime,dispatchDelay,onSceneDuration,transport,hospitalIndex,handoverDuration,atom,CCC,recommendedAmbulanceClass
856,2,-73.84939254,40.82059236,0.7609606481481482,0.00035880629629629634,0.01329861111111111,1,65,0.020763888888888887,043BB,GED,BLS
857,1,-73.91661982,40.84054604,0.7611689814814815,5.788037037037037e-05,0.0,1,63,0.01085648148148148,044TA,GED,ALS
858,2,-73.8683297,40.81690197,0.7612847222222222,0.0009953803703703704,0.020196759259259258,1,,0.035787037037037034,043AC,GED,BLS
859,2,-73.8532436121433,40.88302039006443,0.7619791666666668,0.0001736211111111111,0.01699074074074074,1,21,0.031655092592592596,047CB,ATRAUM,BLS
860,2,-73.8522901294073,40.80758630715866,0.7625462962962962,0.031145843333333336,0.0,0,,0.0,043AA,nan,BLS
861,2,-73.8522243,40.80783292,0.7628587962962964,0.02425926925925926,0.0,0,,0.0,043AA,None,BLS
862,1,-73.91980164,40.83713895,0.7631828703703704,0.00019676925925925926,0.024351851851851857,1,19,0.017638888888888888,044PA,GED,ALS
863,2,-73.8854207247129,40.85449824307824,0.7637615740740741,1e-08,0.014814814814814814,1,63,0.032025462962962964,048NA,GED,BLS
864,2,-73.9153057,40.82808934,0.7642708333333332,0.0030092692592592588,0.0,0,,0.0,044HA,None,BLS
865,1,-73.90751764,40.81390364,0.7655787037037037,0.00031251,0.0,0,,0.0,040DA,None,BLS
866,2,-73.90599986315169,40.84945286592829,0.7657175925925926,0.006481491481481481,0.01207175925925926,1,,0.028611111111111115,046AA,ATRAUM,BLS
867,2,-73.86461147,40.84704588,0.7658796296296296,0.000763898888888889,0.0,1,21,0.03684027777777778,043RD,PGED,BLS
868,2,-73.91716812,40.82257484,0.7660069444444444,0.011898158148148149,0.03479166666666667,1,15,0.03560185185185185,040GA,GED,BLS
869,2,-73.90361341680791,40.85751483733289,0.7670949074074073,0.010949084074074075,0.01347222222222222,1,63,0.024166666666666666,046GA,GED,BLS
870,1,-73.91153872,40.83153253,0.7674537037037038,0.00023149148148148146,0.021574074074074075,1,22,0.03730324074074074,044JA,GED,ALS
871,2,-73.90583185,40.85441843,0.767962962962963,0.013495380370370371,0.019675925925925927,1,,0.04645833333333333,046GA,GED,BLS
872,1,-73.86427072,40.81355491,0.768900462962963,0.00034723222222222223,0.014212962962962962,1,21,0.01704861111111111,043AC,CADULT,ALS
873,1,-73.90648694291329,40.814087619254806,0.7710416666666666,0.00016204703703703703,0.010277777777777778,1,23,0.04273148148148148,040DA,GED,ALS
874,2,-73.86843291,40.85520047,0.7717939814814816,0.002488435925925926,0.0,0,,0.0,043TC,None,BLS
875,1,-73.85752423,40.83875874,0.7725694444444445,0.0019676025925925928,0.01902777777777778,1,21,0.04142361111111111,043KD,AEDP,ALS
876,2,-73.84677685,40.83981072,0.7731828703703704,0.013611121111111114,0.0,0,,0.0,043MC,None,BLS
877,1,-73.8773971,40.83548732,0.7732986111111111,0.0010648248148148148,0.028454861111111115,1,21,0.02950810185185185,043HC,GED,ALS
878,2,-73.91062067,40.83792415,0.7734606481481481,0.002789361851851852,0.02753472222222222,1,19,0.02943287037037037,044RB,GED,BLS
879,2,-73.85019002,40.87681801,0.7736226851851852,0.014039361851851851,0.029791666666666664,1,21,0.03162037037037037,047CA,GED,BLS
880,2,-73.91980164,40.83713895,0.7737615740740741,0.0031713062962962957,0.0,0,,0.0,044PA,None,BLS
881,1,-73.83309997,40.83136166,0.7753472222222223,0.0002199174074074074,0.0,0,,0.0,045EC,None,ALS
882,3,-73.8389639802161,40.84807228225261,0.7765393518518519,0.02856482481481482,0.0,0,,0.0,043UG,None,BLS
883,1,-73.8773971,40.83548732,0.7783333333333333,1e-08,0.0,0,,0.0,043HC,nan,ALS
884,1,-73.86093324,40.86594154,0.7792129629629629,0.0002546396296296296,0.01545138888888889,1,25,0.032499999999999994,047ND,GED,ALS
885,2,-73.85785929,40.89917899,0.782511574074074,0.012546306296296297,0.0,0,,0.0,047IA,None,BLS
886,3,-73.90253324,40.86691553,0.7825462962962962,0.017060195185185187,0.017118055555555556,1,63,0.03490740740740741,052CA,AEDP,BLS
887,1,-73.85530979813444,40.80934127239362,0.7835763888888888,0.0009722322222222221,0.005902777777777778,1,,0.025717592592592594,043AA,GED,ALS
888,2,-73.8389639802161,40.84807228225261,0.7837847222222223,0.011724547037037035,0.004722222222222222,1,21,0.024201388888888887,043UG,AEDP,BLS
889,1,-73.84892049,40.84651286,0.7839583333333334,0.0006713062962962963,0.010486111111111111,1,18,0.0096875,043UC,GED,ALS
890,2,-73.82636381,40.84168522,0.7846990740740741,0.013090287777777779,0.012164351851851852,1,18,0.03523148148148148,045EH,GED,BLS
891,2,-73.87359562413603,40.839798958417994,0.7857407407407407,0.00032408407407407406,0.0,0,,0.0,048HA,None,BLS
892,2,-73.90301392,40.86718213,0.7860300925925926,0.01074075074074074,0.016249999999999997,1,14,0.02804398148148148,052CA,GED,BLS
893,1,-73.88067232752557,40.83956221745518,0.7865162037037036,4.6306296296296296e-05,0.0,0,,0.0,048HA,None,ALS
894,1,-73.91347516,40.82861997,0.7866782407407408,0.0003356581481481481,0.01045138888888889,1,19,0.021770833333333336,044HA,GED,ALS
895,1,-73.87551006,40.82840374,0.7868749999999999,0.0001736211111111111,0.004826388888888889,1,21,0.01685185185185185,043ED,CPEDS,ALS
896,3,-73.8447932654327,40.87788224838066,0.7881828703703704,0.018182880370370372,0.0,0,,0.0,047DC,None,BLS
897,1,-73.9036247238459,40.882143005199346,0.7882638888888889,0.0009259359259259259,0.0,0,,0.0,050FA,None,BLS
898,1,-73.91548772,40.83603765,0.7884259259259259,0.00010417666666666667,0.00980324074074074,1,23,0.023460648148148147,044IA,GED,ALS
899,2,-73.91928204541871,40.838621327254316,0.7891666666666667,0.00013889888888888888,0.0,0,,0.0,044NA,None,BLS
900,1,-73.88433189,40.88294251,0.7900810185185185,0.00016204703703703703,0.0,0,,0.0,050BA,None,ALS
901,3,-73.91513142,40.88233163,0.792175925925926,0.03438658407407408,0.007523148148148148,1,25,0.030844907407407404,050GA,AEDP,BLS
902,2,-73.9010084,40.85143047,0.7928240740740741,0.0007176025925925927,0.015868055555555555,1,19,0.02872685185185185,046BA,GED,BLS
903,3,-73.90431355,40.84612566,0.7933449074074074,0.0002662137037037037,0.014467592592592593,1,20,0.015023148148148148,046AA,AEDP,BLS
904,1,-73.88647584,40.87231394,0.794050925925926,0.0008449174074074074,0.0,0,,0.0,052JB,None,BLS
905,3,-73.85371938,40.8254293,0.794224537037037,0.03260417666666667,0.015729166666666666,1,65,0.027800925925925923,043DB,GED,BLS
906,3,-73.90952231,40.82526169,0.7942939814814814,1e-08,0.0,0,,0.0,042GA,nan,BLS
907,3,-73.91844309,40.80833968,0.7948148148148149,0.001134269259259259,0.0,0,,0.0,040CA,None,BLS
908,2,-73.86113732,40.8394426,0.7955671296296295,0.0007060285185185185,0.013460648148148147,1,18,0.029629629629629627,043JC,STROKE,BLS
909,1,-73.8924838,40.86300088,0.7968981481481481,4.6306296296296296e-05,0.012210648148148146,1,63,0.032233796296296295,052GA,ATRAUM,BLS
910,1,-73.84849462,40.81851323,0.7980787037037037,3.4732222222222224e-05,0.033032407407407406,1,65,0.01050925925925926,043BB,GED,ALS
911,2,-73.84526809,40.81782042,0.7980787137037038,0.00013889888888888888,0.0,0,,0.0,043BA,None,BLS
912,2,-73.91534089,40.82225945,0.7983333333333333,0.0002199174074074074,0.028414351851851847,1,19,0.03141203703703704,040GA,GED,BLS
913,2,-73.88826126,40.8421222,0.7986921296296295,0.00023149148148148146,0.0,0,,0.0,048FB,None,BLS
914,1,-73.92125089,40.84783667,0.7994675925925926,4.6306296296296296e-05,0.02290509259259259,1,21,0.02821759259259259,046MA,PGED,BLS
915,2,-73.85166864050235,40.80766510629428,0.8013888888888889,1e-08,0.006145833333333333,1,65,0.035659722222222225,043AA,GED,BLS
916,3,-73.88703999,40.86993492,0.801712962962963,0.0026041766666666665,0.03978009259259259,1,56,0.029699074074074072,052HB,AEDP,BLS
917,1,-73.90054965,40.86076294,0.8019907407407407,0.0008912137037037039,0.021597222222222223,1,,0.03657407407407407,046HA,PGED,ALS
918,2,-73.92636809,40.82454985,0.8021296296296296,0.0003935285185185185,0.0,0,,0.0,044BB,None,BLS
919,1,-73.84148383,40.89144844,0.8025462962962964,0.00042825074074074075,0.008912037037037038,1,,0.044097222222222225,047KC,PGED,ALS
920,1,-73.88943438,40.84359333,0.8025578703703705,8.102851851851851e-05,0.008472222222222221,1,,0.03394675925925926,048FB,GED,ALS
921,1,-73.91090571,40.84914948,0.8029976851851851,0.0006828803703703703,0.017858796296296296,1,63,0.028113425925925927,046EA,GED,ALS
922,2,-73.82106326006314,40.86888919964495,0.803298611111111,0.00031251,0.026157407407407407,1,,0.030694444444444444,045HD,None,BLS
923,2,-73.85138153081093,40.903891348410085,0.8043518518518519,0.0002199174074074074,0.0,0,,0.0,047IF,None,BLS
924,1,-73.91687971,40.84692828,0.8046759259259259,0.0001736211111111111,0.0,1,19,0.030636574074074076,046IA,GED,ALS
925,2,-73.88325232,40.85115672,0.8047106481481481,0.0009259359259259259,0.01355324074074074,1,63,0.029872685185185183,048JA,GED,BLS
926,2,-73.91470447,40.83370519,0.8060879629629629,8.102851851851851e-05,0.0,0,,0.0,044IA,None,BLS
927,2,-73.8389639802161,40.84807228225261,0.8072106481481481,0.00048612111111111104,0.006087962962962964,1,21,0.03547453703703704,043UG,GED,BLS
928,1,-73.92500652,40.82689043,0.8074537037037036,0.00015047296296296297,0.0096875,1,23,0.036909722222222226,044BB,PGED,ALS
929,2,-73.86979796,40.82299732,0.8077199074074074,0.004201398888888889,0.0,0,,0.0,043CA,None,BLS
930,2,-73.88010010626483,40.8402313336363,0.8084722222222221,0.009016213703703703,0.010231481481481482,1,63,0.033067129629629634,048GA,GED,BLS
931,2,-73.90448632037707,40.87647593368606,0.8122569444444445,0.0020717692592592592,0.016770833333333332,1,14,0.008402777777777778,050ED,GED,BLS
932,3,-73.81785807,40.88940541,0.8129166666666666,0.00818288037037037,0.009432870370370371,1,61,0.03349537037037037,047GC,GED,BLS
933,2,-73.86713512,40.83868168,0.814386574074074,0.01199075074074074,0.009918981481481482,1,21,0.03395833333333333,043JB,GED,BLS
934,3,-73.90527526,40.83310748,0.8176388888888889,0.0023032507407407406,0.018090277777777778,1,19,0.02170138888888889,042BA,PEDP,BLS
935,2,-73.82806,40.87221793,0.8188657407407408,0.003217602592592593,0.021909722222222223,1,18,0.02988425925925926,045JE,GED,BLS
936,2,-73.91605021,40.83744938,0.8192245370370371,0.0008680655555555556,0.0,0,,0.0,044PA,None,BLS
937,1,-73.92938552734226,40.83291621035544,0.8198726851851851,0.00013889888888888888,0.03467013888888889,1,15,0.026539351851851852,044DA,GED,BLS
938,2,-73.91117663261622,40.86244490112772,0.8200347222222222,0.004456028518518519,0.0,0,,0.0,052AA,None,BLS
939,3,-73.90018411,40.8495748,0.8202893518518519,0.0002893618518518519,0.015717592592592592,0,63,0.0,046BA,GED,BLS
940,1,-73.89909303,40.86586481,0.8204629629629631,0.00018519518518518517,0.015104166666666667,1,25,0.017013888888888887,052CA,GED,BLS
941,1,-73.90091221,40.86199941,0.8207291666666666,0.00015047296296296297,0.005659722222222222,1,19,0.019930555555555556,046HA,GED,ALS
942,1,-73.84849462,40.81851323,0.8214930555555555,0.0002662137037037037,0.0,0,,0.0,043BB,None,ALS
943,2,-73.88750703,40.83711522,0.8223842592592593,0.0005208433333333334,0.006701388888888889,1,63,0.021168981481481483,042DA,GED,BLS
944,1,-73.91117663261622,40.86244490112772,0.8235648148148149,0.0004166766666666667,0.016585648148148148,1,63,0.04092592592592593,052AA,GED,ALS
945,3,-73.88562024,40.8441367,0.8238888888888889,0.0004629729629629629,0.0,0,,0.0,048DA,None,BLS
946,1,-73.92777330168953,40.81010660289749,0.8240972222222221,0.0001273248148148148,0.007789351851851852,1,23,0.02826388888888889,040JN,GED,ALS
947,3,-73.8773971,40.83548732,0.8250925925925926,0.0022569544444444446,0.010590277777777777,1,63,0.04407407407407407,043HC,GED,BLS
948,1,-73.83051685,40.84573661,0.8254861111111111,0.00037038037037037035,0.01954861111111111,1,18,0.041296296296296296,045GA,GED,BLS
949,1,-73.9252566,40.83571843,0.8268518518518518,0.00020834333333333334,0.015578703703703704,1,19,0.033761574074074076,044EC,GED,ALS
950,2,-73.91980164,40.83713895,0.827175925925926,4.6306296296296296e-05,0.0,0,,0.0,044PA,None,BLS
951,1,-73.85858663,40.82118847,0.8286458333333333,0.00010417666666666667,0.018703703703703705,1,,0.03119212962962963,043AD,GED,ALS
952,1,-73.8606637,40.89306581,0.8293287037037037,0.00047454703703703703,0.0184375,1,25,0.02917824074074074,047EB,GED,ALS
953,1,-73.8567737,40.8972207,0.829675925925926,0.0002546396296296296,0.011296296296296296,1,25,0.0296412037037037,047IA,GED,ALS
954,2,-73.90009959053482,40.84792185035092,0.8316782407407407,0.004027787777777778,0.0,0,,0.0,048AB,None,BLS
955,1,-73.89112016,40.83133503,0.8333796296296296,0.0008564914814814816,0.0,0,,0.0,042FB,None,ALS
956,1,-73.86107837,40.88985752,0.8353009259259259,0.0010301025925925926,0.0,0,,0.0,047EB,None,ALS
957,2,-73.92392789,40.82397931,0.8354629629629629,0.00013889888888888888,0.019351851851851853,1,23,0.03715277777777778,044CA,PEDP,BLS
958,1,-73.83210679,40.88264932,0.8359375,0.0004398248148148148,0.025416666666666667,1,,0.037662037037037036,047GE,None,ALS
959,1,-73.89433678362062,40.84648672311599,0.8361342592592592,0.0005787137037037038,0.0,0,,0.0,048BA,None,BLS
960,3,-73.86061418,40.87707715,0.837650462962963,0.003530102592592592,0.0,0,,0.0,047BA,None,BLS
961,1,-73.88838631,40.81362265,0.8378009259259259,0.0001273248148148148,0.0,0,,0.0,041CA,None,ALS
962,2,-73.86614230583649,40.8511618807568,0.8384490740740741,0.0009953803703703704,0.017893518518518517,1,,0.04313657407407407,043TC,CPEDS,BLS
963,2,-73.87359562413603,40.839798958417994,0.8385069444444445,0.0008680655555555556,0.0,0,,0.0,048HA,None,BLS
964,2,-73.89990562,40.86022732,0.8388888888888889,0.00474538037037037,0.0,0,,0.0,046HA,None,BLS
965,2,-73.82570294,40.81505588,0.840324074074074,0.00038195444444444446,0.005613425925925927,1,,0.034386574074074076,045BA,GED,BLS
966,3,-73.8964614,40.81821727,0.840775462962963,0.027928250740740745,0.005787037037037038,1,23,0.04510416666666667,041FA,GED,BLS
967,3,-73.92145017436646,40.83577381389997,0.8412962962962963,1e-08,0.0,0,,0.0,044EC,nan,BLS
968,2,-73.88948934,40.84679044,0.8417476851851852,0.00925926925925926,0.022754629629629628,1,63,0.04037037037037037,048CA,GED,BLS
969,1,-73.90297345,40.87649403,0.842037037037037,0.00042825074074074075,0.017865410052905092,1,56,0.030474537037037036,050DB,GED,ALS
970,3,-73.90441752,40.82549156,0.8422800925925927,0.0343287137037037,0.0,1,20,0.028055555555555556,042HB,AEDP,BLS
971,2,-73.89990562,40.86022732,0.8447453703703705,0.003923621111111111,0.021585648148148145,1,63,0.027881944444444445,046HA,GED,BLS
972,1,-73.92194651,40.81420649,0.8451620370370371,0.0017592692592592592,0.0036226851851851854,1,23,0.024351851851851857,040IA,PGED,BLS
973,2,-73.92809306,40.84023586,0.8459375000000001,0.008252324814814815,0.02309027777777778,1,23,0.031342592592592596,044KA,GED,BLS
974,2,-73.90599986315169,40.84945286592829,0.8461342592592592,1e-08,0.014918981481481483,1,63,0.056805555555555554,046AA,GED,BLS
975,2,-73.9108573,40.81465502,0.8466550925925925,0.007303250740740741,0.0,0,,0.0,040DA,None,BLS
976,2,-73.90078143,40.81464748,0.8469675925925927,0.008159732222222223,0.0,0,,0.0,041EA,None,BLS
977,2,-73.88625565,40.8165407,0.8474189814814815,0.0014583433333333333,0.02200231481481482,1,23,0.04270833333333333,041DA,GED,BLS
978,2,-73.90654739737306,40.85850808854554,0.8481597222222222,0.019895843333333333,0.017430555555555557,1,21,0.037141203703703704,046KA,GED,BLS
979,1,-73.92334246,40.85110815,0.8484375000000001,0.0004976951851851853,0.024131944444444445,1,63,0.03940972222222222,046NB,ATRAUM,BLS
980,1,-73.92632318,40.83653803,0.8501273148148148,0.00030093592592592594,0.014704861111111111,1,19,0.030416666666666665,044DB,GED,ALS
981,1,-73.87649894,40.89585765,0.8502083333333332,8.102851851851851e-05,0.011064814814814814,1,24,0.026898148148148147,047HB,GED,ALS
982,2,-73.90780269,40.83685964,0.8507638888888889,0.011273158148148148,0.0,0,,0.0,044RA,None,BLS
983,1,-73.88106393,40.84065708,0.8517708333333333,0.0007060285185185185,0.027725694444444445,1,63,0.02601851851851852,048GA,GED,ALS
984,2,-73.89680864,40.88154926,0.8525462962962963,0.03128473222222222,0.023703703703703703,1,25,0.03497685185185185,050AB,GED,BLS
985,1,-73.89116124,40.83100429,0.8533217592592592,0.00038195444444444446,0.0,0,,0.0,042FB,None,ALS
986,2,-73.90691064,40.8270977,0.8537268518518517,0.00843751,0.012083333333333333,1,63,0.03424768518518519,042GB,GED,BLS
987,2,-73.90662775,40.85292594,0.8548148148148149,0.012789361851851852,0.02445601851851852,1,15,0.04108796296296296,046FA,GED,BLS
988,2,-73.89471104,40.83341716,0.8574421296296296,0.0014814914814814813,0.025416666666666667,1,,0.025057870370370373,042EA,GED,BLS
989,2,-73.89106024,40.86731182,0.8576273148148149,0.013113435925925926,0.0,0,,0.0,052GA,None,BLS
990,2,-73.90534959353384,40.83650554163106,0.8581365740740741,0.00954862111111111,0.01990740740740741,1,23,0.031111111111111107,042BB,ATRAUM,BLS
991,1,-73.86070673,40.87108264,0.8589467592592593,0.00027778777777777777,0.0,0,,0.0,047AA,None,ALS
992,1,-73.91015313,40.84126428,0.8590625,0.00023149148148148146,0.0,0,,0.0,044QB,None,ALS
993,1,-73.85081666,40.87607655,0.8595601851851852,9.260259259259258e-05,0.005902777777777778,1,21,0.03601851851851852,047CA,GED,BLS
994,3,-73.90468039,40.83181283,0.8596412037037037,0.01709491740740741,0.0,0,,0.0,042GB,None,BLS
995,2,-73.88682367,40.83000608,0.8599884259259261,0.0018055655555555556,0.018831018518518518,1,63,0.040046296296296295,042FB,GED,BLS
996,3,-73.87040713,40.85772236,0.8620138888888889,0.005243065555555555,0.019525462962962963,1,25,0.03127314814814815,047NB,AEDP,BLS
997,1,-73.89315412,40.82280886,0.862349537037037,0.0018402877777777776,0.0324537037037037,1,23,0.031435185185185184,041GA,GED,ALS
998,2,-73.91980164,40.83713895,0.8638657407407407,0.0043518618518518515,0.01289351851851852,1,23,0.040532407407407406,044PA,GED,BLS
999,2,-73.8926814,40.85030007,0.8641203703703703,0.00417825074074074,0.003969907407407407,1,63,0.04871527777777778,048MA,GED,BLS
1000,1,-73.84255512,40.89088548,0.8653703703703705,0.00048612111111111104,0.011018518518518518,1,,0.02784722222222222,047KC,PGED,ALS
1001,2,-73.857834927805,40.880336338375606,0.8658217592592593,0.0015625099999999998,0.0,0,,0.0,047BA,None,BLS
1002,2,-73.86909173,40.86839338,0.8659953703703703,0.008148158148148147,0.020590277777777777,1,,0.023807870370370368,047NC,GED,BLS
1003,1,-73.92018282,40.8342317,0.8662500000000001,0.0008333433333333334,0.005555555555555556,1,23,0.03277777777777778,044FB,GED,BLS
1004,1,-73.9293397,40.83764908,0.8662847222222223,0.0004976951851851853,0.014374999999999999,1,,0.027557870370370368,044DB,PGED,ALS
1005,2,-73.90579997,40.83039174,0.8671296296296297,0.000763898888888889,0.0,0,,0.0,042GB,None,BLS
1006,2,-73.8389639802161,40.84807228225261,0.8675694444444444,0.0001273248148148148,0.0,0,,0.0,043UG,None,BLS
1007,1,-73.90077783555246,40.85604676233263,0.8683564814814816,0.00020834333333333334,0.011666666666666667,1,63,0.03228009259259259,046GA,ATRAUM,BLS
1008,1,-73.89995518231908,40.85742114793278,0.8687847222222222,1e-08,0.0,0,,0.0,046GA,nan,BLS
1009,2,-73.92636809,40.82454985,0.8699305555555555,0.0041203803703703705,0.020607638888888887,1,23,0.0322974537037037,044BB,GED,BLS
1010,2,-73.90651254,40.82797285,0.8714467592592593,0.0049884359259259265,0.0,0,,0.0,042GB,None,BLS
1011,2,-73.90889500369079,40.838984126359584,0.8719791666666667,0.004537047037037036,0.0,0,,0.0,044RB,None,BLS
1012,2,-73.85785929,40.89917899,0.8723032407407407,0.0017476951851851852,0.0,0,,0.0,047IA,None,BLS
1013,1,-73.91353815,40.82849543,0.8730787037037038,0.00010417666666666667,0.01568287037037037,1,23,0.03490740740740741,044HA,GED,ALS
1014,2,-73.82456695,40.87905353,0.8736574074074074,0.00030093592592592594,0.015740740740740743,1,,0.03649305555555555,045JE,PGED,BLS
1015,1,-73.81902529,40.84120542,0.8742592592592593,4.6306296296296296e-05,0.0,0,,0.0,045FD,None,ALS
1016,1,-73.92518505107257,40.84380731842227,0.8746180555555556,0.0003935285185185185,0.026921296296296294,1,19,0.03771990740740741,044KC,GED,BLS
1017,2,-73.84007656,40.89279375,0.8750462962962963,0.00020834333333333334,0.010358796296296295,1,,0.028067129629629626,047KC,GED,BLS
1018,1,-73.89913247530397,40.84927414911525,0.8777662037037036,0.00018519518518518517,0.020868055555555556,1,31,0.045405092592592594,048AB,GED,ALS
1019,2,-73.85016462,40.8175389,0.8789930555555556,0.0034027877777777784,0.02034722222222222,1,,0.0384375,043BB,GED,BLS
1020,1,-73.89588435922018,40.86225919925212,0.8798032407407409,0.001550935925925926,0.0,0,,0.0,052DA,None,ALS
1021,1,-73.86452191,40.88558289,0.8800115740740742,0.0009490840740740741,0.012106481481481482,1,56,0.029050925925925928,047BB,GED,ALS
1022,1,-73.89513440150988,40.85639583746015,0.8802777777777777,0.00011575074074074073,0.014189814814814815,1,63,0.028518518518518523,048PB,GED,ALS
1023,2,-73.89807982,40.82748965,0.8820833333333334,0.0011805655555555555,0.008761574074074074,1,23,0.044375,041IA,GED,BLS
1024,1,-73.89513440150988,40.85639583746015,0.8823958333333334,1e-08,0.0,0,,0.0,048PB,nan,ALS
1025,2,-73.86689915,40.84203419,0.8834722222222222,0.0001736211111111111,0.0,0,,0.0,043RB,None,BLS
1026,2,-73.90600817,40.84768598,0.8835069444444444,0.00038195444444444446,0.029270833333333333,1,19,0.020833333333333332,046AA,GED,BLS
1027,2,-73.91535735,40.84164147,0.8838657407407408,0.00010417666666666667,0.017453703703703704,1,23,0.03858796296296297,044TA,PGED,BLS
1028,1,-73.90443668,40.86303644,0.8848379629629629,0.00015047296296296297,0.01252314814814815,1,63,0.04,052CA,ATRAUM,BLS
1029,2,-73.92232806,40.85243482,0.8876157407407409,0.0006828803703703703,0.035729166666666666,1,19,0.03209490740740741,046NB,AEDP,BLS
1030,2,-73.88106393,40.84065708,0.8882175925925925,0.0010301025925925926,0.006412037037037036,1,63,0.018738425925925926,048GA,GED,BLS
1031,1,-73.85668531,40.89887,0.8884606481481483,0.0009027877777777779,0.0,0,,0.0,047IA,None,ALS
1032,2,-73.86146319227755,40.81902947281418,0.8894791666666667,0.0008564914814814816,0.004363425925925926,1,65,0.02892361111111111,043AD,GED,BLS
1033,1,-73.91910375,40.85356389,0.890625,0.0005208433333333334,0.0,0,,0.0,046NB,None,ALS
1034,3,-73.92299971,40.824855,0.8912384259259261,0.00047454703703703703,0.0,0,,0.0,044CA,None,BLS
1035,1,-73.86541111,40.84419262,0.8924074074074073,0.00019676925925925926,0.0,0,,0.0,043RD,None,ALS
1036,1,-73.81908415,40.82826864,0.8924537037037038,0.00032408407407407406,0.03173611111111111,1,,0.04403356481481482,045DA,None,ALS
1037,2,-73.90654571,40.82728321,0.893125,6.945444444444444e-05,0.028194444444444442,1,22,0.03490740740740741,042GB,GED,BLS
1038,1,-73.84777349,40.86721238,0.8945370370370371,0.0001273248148148148,0.012905092592592591,1,21,0.030891203703703702,047MA,PGED,BLS
1039,2,-73.85851668266244,40.89133789389872,0.8946527777777779,0.00010417666666666667,0.0,0,,0.0,047EB,None,BLS
1040,2,-73.92164049,40.83274903,0.8948379629629629,8.102851851851851e-05,0.01678240740740741,1,19,0.03339120370370371,044FB,GED,BLS
1041,1,-73.86500626,40.8972973,0.8952546296296297,8.102851851851851e-05,0.02181712962962963,1,24,0.0297337962962963,047HB,GED,ALS
1042,1,-73.91105488,40.83287168,0.8958333333333334,0.00011575074074074073,0.0,0,,0.0,044JA,None,ALS
1043,1,-73.85904105,40.87439155,0.8960648148148147,0.00010417666666666667,0.004803240740740741,1,21,0.03054398148148148,047AA,PGED,ALS
1044,2,-73.82699221,40.82301474,0.8990277777777776,0.0009722322222222221,0.011504629629629629,1,65,0.026064814814814815,045BB,GED,BLS
1045,2,-73.90422138,40.83479519,0.8993287037037038,5.788037037037037e-05,0.012187500000000002,1,19,0.0365625,042BA,GED,BLS
1046,1,-73.92779469880195,40.82701134456104,0.9008912037037037,0.00023149148148148146,0.008993055555555554,1,23,0.04177083333333333,044BB,GED,BLS
1047,1,-73.9230467,40.84683153,0.9010416666666666,0.0001736211111111111,0.0,0,,0.0,046MA,None,BLS
1048,2,-73.85494347,40.83959383,0.9021527777777777,0.0006944544444444445,0.0165625,1,18,0.029409722222222223,043KD,STROKE,BLS
1049,2,-73.90403084,40.81736378,0.9030439814814816,0.0002546396296296296,0.0034606481481481485,1,23,0.03005787037037037,040DA,PGED,BLS
1050,1,-73.89225981,40.82804473,0.9034606481481481,0.0006018618518518519,0.012465277777777777,1,19,0.028229166666666666,042EB,GED,ALS
1051,1,-73.89716234,40.85720153,0.9039004629629629,0.00023149148148148146,0.017592592592592594,1,19,0.03243055555555556,046DA,GED,ALS
1052,2,-73.92435553,40.80769872,0.9044212962962962,5.788037037037037e-05,0.0,0,,0.0,040JK,None,BLS
1053,1,-73.86194819,40.82435403,0.9047800925925927,0.0009953803703703704,0.0,0,,0.0,043CA,None,ALS
1054,2,-73.92435553,40.80769872,0.9061111111111111,0.0016898248148148147,0.0,0,,0.0,040JK,None,BLS
1055,2,-73.82972666,40.88940835,0.9067476851851852,0.0006018618518518519,0.007569444444444445,1,21,0.027766203703703706,047GD,ATRAUM,BLS
1056,3,-73.84755462,40.88751472,0.9076157407407407,0.005474547037037037,0.007002314814814815,1,24,0.02710648148148148,047FB,GED,BLS
1057,1,-73.8645961,40.865717,0.907638888888889,0.00024306555555555552,0.008761574074074074,1,24,0.029050925925925928,047NC,GED,ALS
1058,2,-73.89558266,40.81630829,0.9079282407407407,0.001886584074074074,0.07537037037037037,1,23,0.028229166666666666,041GA,PGED,BLS
1059,2,-73.88141211,40.84313889,0.9097106481481482,0.01537038037037037,0.0,0,,0.0,048IA,None,BLS
1060,1,-73.89953558,40.8164792,0.9104398148148148,0.0003356581481481481,0.0,0,,0.0,041FA,None,ALS
1061,3,-73.86682792,40.85873146,0.9111805555555555,0.0001273248148148148,0.014525462962962964,1,18,0.015810185185185184,047NA,GED,BLS
1062,1,-73.82710187,40.84654125,0.9117476851851852,0.0008333433333333334,0.007685185185185185,1,21,0.03125,045GA,OBS,BLS
1063,2,-73.82452493,40.82231189,0.9125347222222221,1e-08,0.0,0,,0.0,045BB,nan,BLS
1064,2,-73.88587535,40.81849811,0.9128125000000001,0.0005671396296296296,0.0,0,,0.0,041DA,None,BLS
1065,2,-73.92435553,40.80769872,0.9131481481481482,0.003344917407407407,0.01503472222222222,1,6,0.03837962962962963,040JK,GED,BLS
1066,1,-73.8820508892705,40.86718634623874,0.9134143518518517,9.260259259259258e-05,0.0,0,,0.0,052JA,None,BLS
1067,2,-73.88627632505137,40.853036162092636,0.9140393518518519,0.011828713703703704,0.0,0,,0.0,048NA,None,BLS
